load_mw,timestamp,pca_abbrev,source
10893.6415968788,2017111716,SG,Singapore EMA
10480.5518799699,2017111717,SG,Singapore EMA
10189.27374783964,2017111718,SG,Singapore EMA
10004.27146003716,2017111719,SG,Singapore EMA
9943.92246623589,2017111720,SG,Singapore EMA
10051.40336278212,2017111721,SG,Singapore EMA
10381.23527001168,2017111722,SG,Singapore EMA
10711.75643263482,2017111723,SG,Singapore EMA
11537.84270278591,2017111800,SG,Singapore EMA
12139.46242767225,2017111801,SG,Singapore EMA
12533.58607639459,2017111802,SG,Singapore EMA
12635.87668627929,2017111803,SG,Singapore EMA
12489.86667613527,2017111804,SG,Singapore EMA
12445.40081681831,2017111805,SG,Singapore EMA
12431.5990979682,2017111806,SG,Singapore EMA
12369.13445460883,2017111807,SG,Singapore EMA
12202.18251872342,2017111808,SG,Singapore EMA
11856.56155402723,2017111809,SG,Singapore EMA
11751.82764195421,2017111810,SG,Singapore EMA
12013.20652487874,2017111811,SG,Singapore EMA
12000.5194022811,2017111812,SG,Singapore EMA
11941.36039350017,2017111813,SG,Singapore EMA
11571.77487647028,2017111814,SG,Singapore EMA
11199.92584053957,2017111815,SG,Singapore EMA
10748.42157827637,2017111816,SG,Singapore EMA
10402.40611064263,2017111817,SG,Singapore EMA
10140.60563258897,2017111818,SG,Singapore EMA
9957.567074206818,2017111819,SG,Singapore EMA
9869.866751608341,2017111820,SG,Singapore EMA
9943.744277673326,2017111821,SG,Singapore EMA
10184.94901588515,2017111822,SG,Singapore EMA
10316.12254917805,2017111823,SG,Singapore EMA
10757.84990570366,2017111900,SG,Singapore EMA
11153.98419247504,2017111901,SG,Singapore EMA
11531.15025048285,2017111902,SG,Singapore EMA
11676.01071979221,2017111903,SG,Singapore EMA
11614.85627912814,2017111904,SG,Singapore EMA
11672.04508298313,2017111905,SG,Singapore EMA
11699.02350739828,2017111906,SG,Singapore EMA
11731.3550672252,2017111907,SG,Singapore EMA
11743.70732326253,2017111908,SG,Singapore EMA
11715.55236944309,2017111909,SG,Singapore EMA
11717.45160417698,2017111910,SG,Singapore EMA
12058.78150876276,2017111911,SG,Singapore EMA
12125.49469392335,2017111912,SG,Singapore EMA
12110.74408124375,2017111913,SG,Singapore EMA
11732.56710782606,2017111914,SG,Singapore EMA
11248.64800930609,2017111915,SG,Singapore EMA
10730.94247245442,2017111916,SG,Singapore EMA
10369.95391504639,2017111917,SG,Singapore EMA
10196.8553120874,2017111918,SG,Singapore EMA
10066.53379853841,2017111919,SG,Singapore EMA
10034.51029769775,2017111920,SG,Singapore EMA
10229.64973543538,2017111921,SG,Singapore EMA
10920.59928888808,2017111922,SG,Singapore EMA
11812.74745064833,2017111923,SG,Singapore EMA
12846.34523565702,2017112000,SG,Singapore EMA
13473.36132654895,2017112001,SG,Singapore EMA
13736.2937313132,2017112002,SG,Singapore EMA
13814.49081600097,2017112003,SG,Singapore EMA
13615.96016072537,2017112004,SG,Singapore EMA
13802.51111036947,2017112005,SG,Singapore EMA
13841.91743890409,2017112006,SG,Singapore EMA
13732.1142846699,2017112007,SG,Singapore EMA
13570.45474771511,2017112008,SG,Singapore EMA
13317.16126974799,2017112009,SG,Singapore EMA
13009.92503905409,2017112010,SG,Singapore EMA
12992.06554673774,2017112011,SG,Singapore EMA
12826.84201680744,2017112012,SG,Singapore EMA
12579.21465484158,2017112013,SG,Singapore EMA
11998.61827191759,2017112014,SG,Singapore EMA
11431.7734104381,2017112015,SG,Singapore EMA
10865.22558434597,2017112016,SG,Singapore EMA
10503.90523614475,2017112017,SG,Singapore EMA
10287.87960129205,2017112018,SG,Singapore EMA
10145.99971498752,2017112019,SG,Singapore EMA
10116.24735149225,2017112020,SG,Singapore EMA
10321.56755754149,2017112021,SG,Singapore EMA
10973.71808625216,2017112022,SG,Singapore EMA
11763.85933188449,2017112023,SG,Singapore EMA
12752.13466017442,2017112100,SG,Singapore EMA
13238.09293454265,2017112101,SG,Singapore EMA
13288.65176555312,2017112102,SG,Singapore EMA
13216.73765489747,2017112103,SG,Singapore EMA
12979.9039082449,2017112104,SG,Singapore EMA
13130.90037273384,2017112105,SG,Singapore EMA
13244.43402120796,2017112106,SG,Singapore EMA
13282.27676183647,2017112107,SG,Singapore EMA
13273.79068695828,2017112108,SG,Singapore EMA
13136.54052961916,2017112109,SG,Singapore EMA
12833.15701819905,2017112110,SG,Singapore EMA
12840.71854440567,2017112111,SG,Singapore EMA
12675.59437693224,2017112112,SG,Singapore EMA
12378.54605705133,2017112113,SG,Singapore EMA
11784.42019801134,2017112114,SG,Singapore EMA
11192.22048779297,2017112115,SG,Singapore EMA
10647.39082561822,2017112116,SG,Singapore EMA
10294.4505345383,2017112117,SG,Singapore EMA
10074.95441242052,2017112118,SG,Singapore EMA
9926.014409880641,2017112119,SG,Singapore EMA
9889.143857575147,2017112120,SG,Singapore EMA
10091.19004103868,2017112121,SG,Singapore EMA
10778.90793930257,2017112122,SG,Singapore EMA
11565.16383551704,2017112123,SG,Singapore EMA
12504.61771727974,2017112200,SG,Singapore EMA
13105.0802127303,2017112201,SG,Singapore EMA
13488.13817040255,2017112202,SG,Singapore EMA
13589.1529840191,2017112203,SG,Singapore EMA
13494.26955189019,2017112204,SG,Singapore EMA
13705.00668248644,2017112205,SG,Singapore EMA
13785.39614315701,2017112206,SG,Singapore EMA
13808.45212498535,2017112207,SG,Singapore EMA
13797.83546010688,2017112208,SG,Singapore EMA
13483.38174543836,2017112209,SG,Singapore EMA
12994.81279493326,2017112210,SG,Singapore EMA
12926.69786337729,2017112211,SG,Singapore EMA
12807.64300659344,2017112212,SG,Singapore EMA
12613.65221504802,2017112213,SG,Singapore EMA
12008.54876963162,2017112214,SG,Singapore EMA
11430.80917661187,2017112215,SG,Singapore EMA
10874.1539395695,2017112216,SG,Singapore EMA
10550.85658459962,2017112217,SG,Singapore EMA
10319.97963572808,2017112218,SG,Singapore EMA
10147.61435048177,2017112219,SG,Singapore EMA
10121.7922703966,2017112220,SG,Singapore EMA
10320.17233330567,2017112221,SG,Singapore EMA
10970.08982331543,2017112222,SG,Singapore EMA
11758.62766457166,2017112223,SG,Singapore EMA
12760.13688102729,2017112300,SG,Singapore EMA
13363.70961964763,2017112301,SG,Singapore EMA
13706.65480954075,2017112302,SG,Singapore EMA
13661.68700424181,2017112303,SG,Singapore EMA
13403.32220376493,2017112304,SG,Singapore EMA
13444.99357079155,2017112305,SG,Singapore EMA
13309.32202463134,2017112306,SG,Singapore EMA
13107.75281242756,2017112307,SG,Singapore EMA
13109.92594488308,2017112308,SG,Singapore EMA
13032.57053107178,2017112309,SG,Singapore EMA
12831.53525343641,2017112310,SG,Singapore EMA
12873.52876272514,2017112311,SG,Singapore EMA
12693.53546359674,2017112312,SG,Singapore EMA
12382.19080081217,2017112313,SG,Singapore EMA
11766.97636337837,2017112314,SG,Singapore EMA
11223.1065131836,2017112315,SG,Singapore EMA
10663.63912316135,2017112316,SG,Singapore EMA
10300.21358391033,2017112317,SG,Singapore EMA
10057.00525186089,2017112318,SG,Singapore EMA
9919.598758809141,2017112319,SG,Singapore EMA
9883.19149626573,2017112320,SG,Singapore EMA
10090.36292783148,2017112321,SG,Singapore EMA
10722.72233759819,2017112322,SG,Singapore EMA
11514.43749743409,2017112323,SG,Singapore EMA
12473.8601106513,2017112400,SG,Singapore EMA
13008.15494452826,2017112401,SG,Singapore EMA
13342.07637092964,2017112402,SG,Singapore EMA
13388.56642447944,2017112403,SG,Singapore EMA
13157.8805548603,2017112404,SG,Singapore EMA
13289.25148081,2017112405,SG,Singapore EMA
13353.89327111165,2017112406,SG,Singapore EMA
13350.29774930231,2017112407,SG,Singapore EMA
13301.28438642388,2017112408,SG,Singapore EMA
12966.04376692085,2017112409,SG,Singapore EMA
12667.20145849149,2017112410,SG,Singapore EMA
12700.23202141763,2017112411,SG,Singapore EMA
12496.2128631703,2017112412,SG,Singapore EMA
12244.87483867457,2017112413,SG,Singapore EMA
11730.70462403375,2017112414,SG,Singapore EMA
11257.2389257015,2017112415,SG,Singapore EMA
10732.60846823893,2017112416,SG,Singapore EMA
10367.04622780138,2017112417,SG,Singapore EMA
10100.12392421008,2017112418,SG,Singapore EMA
9913.847721366914,2017112419,SG,Singapore EMA
9839.555916860069,2017112420,SG,Singapore EMA
9943.242700737574,2017112421,SG,Singapore EMA
10270.54584564372,2017112422,SG,Singapore EMA
10560.93277476371,2017112423,SG,Singapore EMA
11321.35132814101,2017112500,SG,Singapore EMA
11912.69778390326,2017112501,SG,Singapore EMA
12318.57267152804,2017112502,SG,Singapore EMA
12424.32409133191,2017112503,SG,Singapore EMA
12323.31781240641,2017112504,SG,Singapore EMA
12255.07218991319,2017112505,SG,Singapore EMA
12223.40840577854,2017112506,SG,Singapore EMA
12140.33538082981,2017112507,SG,Singapore EMA
12039.03532744142,2017112508,SG,Singapore EMA
11854.90315875352,2017112509,SG,Singapore EMA
11847.75502311794,2017112510,SG,Singapore EMA
12046.28051583442,2017112511,SG,Singapore EMA
12001.92138987683,2017112512,SG,Singapore EMA
11902.16825362278,2017112513,SG,Singapore EMA
11503.08411466716,2017112514,SG,Singapore EMA
11142.63977905436,2017112515,SG,Singapore EMA
10694.0514325255,2017112516,SG,Singapore EMA
10343.92605952664,2017112517,SG,Singapore EMA
10109.64235788222,2017112518,SG,Singapore EMA
9930.171440494794,2017112519,SG,Singapore EMA
9821.47100752957,2017112520,SG,Singapore EMA
9913.152068278263,2017112521,SG,Singapore EMA
10162.24916872613,2017112522,SG,Singapore EMA
10267.02675859565,2017112523,SG,Singapore EMA
10710.61571673558,2017112600,SG,Singapore EMA
11190.36013439318,2017112601,SG,Singapore EMA
11552.01117536459,2017112602,SG,Singapore EMA
11649.43585026746,2017112603,SG,Singapore EMA
11589.04202869792,2017112604,SG,Singapore EMA
11550.67895710314,2017112605,SG,Singapore EMA
11489.74189863118,2017112606,SG,Singapore EMA
11438.72288321859,2017112607,SG,Singapore EMA
11365.87529077257,2017112608,SG,Singapore EMA
11270.14943279406,2017112609,SG,Singapore EMA
11362.69100477404,2017112610,SG,Singapore EMA
11739.51522232122,2017112611,SG,Singapore EMA
11799.94390750163,2017112612,SG,Singapore EMA
11777.90211033366,2017112613,SG,Singapore EMA
11348.92472650471,2017112614,SG,Singapore EMA
10925.85593714654,2017112615,SG,Singapore EMA
10404.3009919306,2017112616,SG,Singapore EMA
10049.46306951498,2017112617,SG,Singapore EMA
9855.245011087245,2017112618,SG,Singapore EMA
9732.789514271657,2017112619,SG,Singapore EMA
9650.589605208064,2017112620,SG,Singapore EMA
9859.843082873536,2017112621,SG,Singapore EMA
10522.69413060981,2017112622,SG,Singapore EMA
11424.26106034884,2017112623,SG,Singapore EMA
12402.73321018283,2017112700,SG,Singapore EMA
12889.73416408258,2017112701,SG,Singapore EMA
13105.83338205079,2017112702,SG,Singapore EMA
13104.72138575547,2017112703,SG,Singapore EMA
12894.48385277344,2017112704,SG,Singapore EMA
13029.60551312201,2017112705,SG,Singapore EMA
13068.88612631727,2017112706,SG,Singapore EMA
13016.955743246,2017112707,SG,Singapore EMA
13023.90007134468,2017112708,SG,Singapore EMA
12872.52763780328,2017112709,SG,Singapore EMA
12663.95442118273,2017112710,SG,Singapore EMA
12686.74342882893,2017112711,SG,Singapore EMA
12492.89840325359,2017112712,SG,Singapore EMA
12202.45408594998,2017112713,SG,Singapore EMA
11567.32370793348,2017112714,SG,Singapore EMA
10998.87927002007,2017112715,SG,Singapore EMA
10453.23861051271,2017112716,SG,Singapore EMA
10153.24549933187,2017112717,SG,Singapore EMA
9938.218999195151,2017112718,SG,Singapore EMA
9816.742053662925,2017112719,SG,Singapore EMA
9775.824429498698,2017112720,SG,Singapore EMA
9994.010655529248,2017112721,SG,Singapore EMA
10665.84647541884,2017112722,SG,Singapore EMA
11485.45935407256,2017112723,SG,Singapore EMA
12442.59317382595,2017112800,SG,Singapore EMA
13003.42515460612,2017112801,SG,Singapore EMA
13319.08751223905,2017112802,SG,Singapore EMA
13402.35510600233,2017112803,SG,Singapore EMA
13198.93192128337,2017112804,SG,Singapore EMA
13404.48339740452,2017112805,SG,Singapore EMA
13509.96228281222,2017112806,SG,Singapore EMA
13433.92510276312,2017112807,SG,Singapore EMA
13427.23769847223,2017112808,SG,Singapore EMA
13275.01668100477,2017112809,SG,Singapore EMA
12918.15731778076,2017112810,SG,Singapore EMA
12868.86204574652,2017112811,SG,Singapore EMA
12601.56581539362,2017112812,SG,Singapore EMA
12296.94644418946,2017112813,SG,Singapore EMA
11721.42375678197,2017112814,SG,Singapore EMA
11166.26880736626,2017112815,SG,Singapore EMA
10580.76637407633,2017112816,SG,Singapore EMA
10198.48625668376,2017112817,SG,Singapore EMA
10008.982106671,2017112818,SG,Singapore EMA
9865.904075452745,2017112819,SG,Singapore EMA
9826.727277549373,2017112820,SG,Singapore EMA
10040.90196324436,2017112821,SG,Singapore EMA
10705.01658752659,2017112822,SG,Singapore EMA
11504.47997645915,2017112823,SG,Singapore EMA
12440.01126320204,2017112900,SG,Singapore EMA
13018.59029741184,2017112901,SG,Singapore EMA
13356.96504042508,2017112902,SG,Singapore EMA
13420.24677710882,2017112903,SG,Singapore EMA
13222.29766878689,2017112904,SG,Singapore EMA
13432.54870865857,2017112905,SG,Singapore EMA
13509.15383291069,2017112906,SG,Singapore EMA
13469.07233893419,2017112907,SG,Singapore EMA
13442.33297802544,2017112908,SG,Singapore EMA
13250.37368398329,2017112909,SG,Singapore EMA
12922.05910273194,2017112910,SG,Singapore EMA
13001.66865980712,2017112911,SG,Singapore EMA
12814.50581734836,2017112912,SG,Singapore EMA
12531.16335721624,2017112913,SG,Singapore EMA
11886.66734665798,2017112914,SG,Singapore EMA
11304.64841049425,2017112915,SG,Singapore EMA
10695.93415278673,2017112916,SG,Singapore EMA
10265.60960726075,2017112917,SG,Singapore EMA
10081.88502277289,2017112918,SG,Singapore EMA
9967.289800547134,2017112919,SG,Singapore EMA
9926.932154048936,2017112920,SG,Singapore EMA
10104.88159399305,2017112921,SG,Singapore EMA
10731.38946013101,2017112922,SG,Singapore EMA
11495.90705201688,2017112923,SG,Singapore EMA
12445.72578968804,2017113000,SG,Singapore EMA
13004.17303834256,2017113001,SG,Singapore EMA
13350.73137590034,2017113002,SG,Singapore EMA
13460.17020396973,2017113003,SG,Singapore EMA
13278.47098518962,2017113004,SG,Singapore EMA
13437.05933522461,2017113005,SG,Singapore EMA
13561.08726471462,2017113006,SG,Singapore EMA
13529.37537131918,2017113007,SG,Singapore EMA
13536.97950200468,2017113008,SG,Singapore EMA
13346.10451609944,2017113009,SG,Singapore EMA
12920.49518286242,2017113010,SG,Singapore EMA
12990.79418269043,2017113011,SG,Singapore EMA
12821.91185940051,2017113012,SG,Singapore EMA
12571.50220645779,2017113013,SG,Singapore EMA
12027.07397068143,2017113014,SG,Singapore EMA
11453.26776687338,2017113015,SG,Singapore EMA
10850.78052844429,2017113016,SG,Singapore EMA
10465.35598553195,2017113017,SG,Singapore EMA
10228.95926523112,2017113018,SG,Singapore EMA
10096.06200694553,2017113019,SG,Singapore EMA
10019.78718802626,2017113020,SG,Singapore EMA
10185.4061848538,2017113021,SG,Singapore EMA
10793.58483090169,2017113022,SG,Singapore EMA
11578.41801081788,2017113023,SG,Singapore EMA
12572.72625872531,2017120100,SG,Singapore EMA
13196.8346080683,2017120101,SG,Singapore EMA
13564.08104984214,2017120102,SG,Singapore EMA
13672.74719680854,2017120103,SG,Singapore EMA
13539.91283422175,2017120104,SG,Singapore EMA
13657.84304000028,2017120105,SG,Singapore EMA
13785.54326865451,2017120106,SG,Singapore EMA
13793.00905318685,2017120107,SG,Singapore EMA
13750.45393287353,2017120108,SG,Singapore EMA
13514.95465390896,2017120109,SG,Singapore EMA
13096.43210571941,2017120110,SG,Singapore EMA
13085.0513658168,2017120111,SG,Singapore EMA
12865.1653638303,2017120112,SG,Singapore EMA
12608.96319830811,2017120113,SG,Singapore EMA
12071.31439758545,2017120114,SG,Singapore EMA
11613.81986219049,2017120115,SG,Singapore EMA
11096.89669461805,2017120116,SG,Singapore EMA
10702.29894235488,2017120117,SG,Singapore EMA
10420.83125023681,2017120118,SG,Singapore EMA
10210.86277057861,2017120119,SG,Singapore EMA
10123.97475176921,2017120120,SG,Singapore EMA
10215.13686882297,2017120121,SG,Singapore EMA
10509.63316124295,2017120122,SG,Singapore EMA
10807.36210214411,2017120123,SG,Singapore EMA
11635.12651394721,2017120200,SG,Singapore EMA
12247.4321364879,2017120201,SG,Singapore EMA
12685.81915724881,2017120202,SG,Singapore EMA
12805.08203614312,2017120203,SG,Singapore EMA
12624.85295448648,2017120204,SG,Singapore EMA
12565.78870598688,2017120205,SG,Singapore EMA
12571.9982066569,2017120206,SG,Singapore EMA
12485.77271500813,2017120207,SG,Singapore EMA
12428.74108281522,2017120208,SG,Singapore EMA
12212.08818911296,2017120209,SG,Singapore EMA
12135.48203940158,2017120210,SG,Singapore EMA
12395.17608232557,2017120211,SG,Singapore EMA
12440.84251650906,2017120212,SG,Singapore EMA
12389.04969593317,2017120213,SG,Singapore EMA
12029.6896163341,2017120214,SG,Singapore EMA
11653.48463375379,2017120215,SG,Singapore EMA
11181.0239225784,2017120216,SG,Singapore EMA
10772.07112292265,2017120217,SG,Singapore EMA
10498.24176089844,2017120218,SG,Singapore EMA
10296.73477180474,2017120219,SG,Singapore EMA
10210.69548646348,2017120220,SG,Singapore EMA
10230.17255025987,2017120221,SG,Singapore EMA
10460.04345355902,2017120222,SG,Singapore EMA
10502.26110602267,2017120223,SG,Singapore EMA
10910.53133324491,2017120300,SG,Singapore EMA
11390.13887093181,2017120301,SG,Singapore EMA
11725.78292297418,2017120302,SG,Singapore EMA
11816.59524829481,2017120303,SG,Singapore EMA
11766.04658979356,2017120304,SG,Singapore EMA
11844.3377205561,2017120305,SG,Singapore EMA
11895.8127964928,2017120306,SG,Singapore EMA
11879.63177864095,2017120307,SG,Singapore EMA
11803.49070430799,2017120308,SG,Singapore EMA
11766.38933278212,2017120309,SG,Singapore EMA
11827.42773066677,2017120310,SG,Singapore EMA
12242.70807508789,2017120311,SG,Singapore EMA
12356.15865636421,2017120312,SG,Singapore EMA
12409.48883099039,2017120313,SG,Singapore EMA
12088.06871838922,2017120314,SG,Singapore EMA
11635.87183758192,2017120315,SG,Singapore EMA
11126.71997771892,2017120316,SG,Singapore EMA
10733.72016290174,2017120317,SG,Singapore EMA
10490.48717160508,2017120318,SG,Singapore EMA
10337.39064882758,2017120319,SG,Singapore EMA
10269.68653031547,2017120320,SG,Singapore EMA
10444.0223125643,2017120321,SG,Singapore EMA
11047.65619016385,2017120322,SG,Singapore EMA
11885.67501445882,2017120323,SG,Singapore EMA
12925.92879247938,2017120400,SG,Singapore EMA
13531.95987896809,2017120401,SG,Singapore EMA
13823.73281629204,2017120402,SG,Singapore EMA
13900.83954301161,2017120403,SG,Singapore EMA
13738.84742482043,2017120404,SG,Singapore EMA
13922.67816457165,2017120405,SG,Singapore EMA
13933.29974477675,2017120406,SG,Singapore EMA
13760.04468672526,2017120407,SG,Singapore EMA
13682.06694480387,2017120408,SG,Singapore EMA
13437.46171791505,2017120409,SG,Singapore EMA
13108.6490042616,2017120410,SG,Singapore EMA
13112.97162400038,2017120411,SG,Singapore EMA
12974.11998563123,2017120412,SG,Singapore EMA
12710.12521583171,2017120413,SG,Singapore EMA
12125.36853171847,2017120414,SG,Singapore EMA
11564.17831592042,2017120415,SG,Singapore EMA
10981.04335782633,2017120416,SG,Singapore EMA
10644.49497318603,2017120417,SG,Singapore EMA
10419.7854049981,2017120418,SG,Singapore EMA
10299.82960886583,2017120419,SG,Singapore EMA
10242.50051302544,2017120420,SG,Singapore EMA
10428.51781062092,2017120421,SG,Singapore EMA
11058.60327253472,2017120422,SG,Singapore EMA
11870.66303907878,2017120423,SG,Singapore EMA
12934.89153445936,2017120500,SG,Singapore EMA
13554.26262522895,2017120501,SG,Singapore EMA
13833.88371912572,2017120502,SG,Singapore EMA
13879.32575001545,2017120503,SG,Singapore EMA
13579.27089395617,2017120504,SG,Singapore EMA
13835.74256768608,2017120505,SG,Singapore EMA
13839.23349660835,2017120506,SG,Singapore EMA
13863.73780943467,2017120507,SG,Singapore EMA
13810.65618207438,2017120508,SG,Singapore EMA
13618.75973407849,2017120509,SG,Singapore EMA
13280.28130551243,2017120510,SG,Singapore EMA
13337.03295816542,2017120511,SG,Singapore EMA
13161.27361374918,2017120512,SG,Singapore EMA
12877.8915692768,2017120513,SG,Singapore EMA
12305.7750815332,2017120514,SG,Singapore EMA
11755.37207407742,2017120515,SG,Singapore EMA
11124.24812137941,2017120516,SG,Singapore EMA
10730.46208356879,2017120517,SG,Singapore EMA
10460.45567374376,2017120518,SG,Singapore EMA
10285.65998880615,2017120519,SG,Singapore EMA
10231.47697805256,2017120520,SG,Singapore EMA
10393.87221335232,2017120521,SG,Singapore EMA
10961.85020174073,2017120522,SG,Singapore EMA
11673.34542567626,2017120523,SG,Singapore EMA
12604.18757096354,2017120600,SG,Singapore EMA
13159.96305177193,2017120601,SG,Singapore EMA
13523.37779633817,2017120602,SG,Singapore EMA
13683.33079813884,2017120603,SG,Singapore EMA
13560.26531328477,2017120604,SG,Singapore EMA
13677.2966127832,2017120605,SG,Singapore EMA
13818.05800400472,2017120606,SG,Singapore EMA
13813.9017381155,2017120607,SG,Singapore EMA
13815.83452365887,2017120608,SG,Singapore EMA
13649.26041526556,2017120609,SG,Singapore EMA
13278.48947177382,2017120610,SG,Singapore EMA
13284.84435944986,2017120611,SG,Singapore EMA
13113.66520265216,2017120612,SG,Singapore EMA
12900.66355521619,2017120613,SG,Singapore EMA
12321.2883106836,2017120614,SG,Singapore EMA
11776.75920261475,2017120615,SG,Singapore EMA
11194.77131049777,2017120616,SG,Singapore EMA
10827.99686448704,2017120617,SG,Singapore EMA
10596.12807282037,2017120618,SG,Singapore EMA
10447.57391245986,2017120619,SG,Singapore EMA
10401.3318273291,2017120620,SG,Singapore EMA
10557.36973377848,2017120621,SG,Singapore EMA
11106.15859668999,2017120622,SG,Singapore EMA
11861.5254705135,2017120623,SG,Singapore EMA
12804.01531017471,2017120700,SG,Singapore EMA
13407.13749283501,2017120701,SG,Singapore EMA
13765.00016311659,2017120702,SG,Singapore EMA
13837.74206777668,2017120703,SG,Singapore EMA
13643.95616484186,2017120704,SG,Singapore EMA
13767.44443822293,2017120705,SG,Singapore EMA
13838.96067099039,2017120706,SG,Singapore EMA
13667.17543647542,2017120707,SG,Singapore EMA
13629.26501227023,2017120708,SG,Singapore EMA
13371.30598507651,2017120709,SG,Singapore EMA
12984.74683980198,2017120710,SG,Singapore EMA
12897.64776258057,2017120711,SG,Singapore EMA
12718.53679473633,2017120712,SG,Singapore EMA
12441.92840239909,2017120713,SG,Singapore EMA
11903.15937732367,2017120714,SG,Singapore EMA
11406.06897466363,2017120715,SG,Singapore EMA
10906.48750578722,2017120716,SG,Singapore EMA
10551.46754407471,2017120717,SG,Singapore EMA
10331.76606196316,2017120718,SG,Singapore EMA
10205.71590419949,2017120719,SG,Singapore EMA
10129.52234331462,2017120720,SG,Singapore EMA
10314.24530775091,2017120721,SG,Singapore EMA
10886.71292899982,2017120722,SG,Singapore EMA
11623.92597150989,2017120723,SG,Singapore EMA
12557.2363599753,2017120800,SG,Singapore EMA
13147.01631762316,2017120801,SG,Singapore EMA
13467.04873332087,2017120802,SG,Singapore EMA
13550.09841832736,2017120803,SG,Singapore EMA
13432.83203495985,2017120804,SG,Singapore EMA
13538.36970734321,2017120805,SG,Singapore EMA
13565.85447995471,2017120806,SG,Singapore EMA
13472.25765199462,2017120807,SG,Singapore EMA
13384.64146724961,2017120808,SG,Singapore EMA
13099.85206387535,2017120809,SG,Singapore EMA
12703.95152914605,2017120810,SG,Singapore EMA
12710.19114386719,2017120811,SG,Singapore EMA
12492.87643200059,2017120812,SG,Singapore EMA
12253.58798890355,2017120813,SG,Singapore EMA
11730.28689926053,2017120814,SG,Singapore EMA
11288.38246628093,2017120815,SG,Singapore EMA
10838.34049722412,2017120816,SG,Singapore EMA
10464.20175562338,2017120817,SG,Singapore EMA
10215.68146533935,2017120818,SG,Singapore EMA
10037.72792359891,2017120819,SG,Singapore EMA
9962.95042428928,2017120820,SG,Singapore EMA
10066.07762558431,2017120821,SG,Singapore EMA
10333.77386282823,2017120822,SG,Singapore EMA
10605.54058924913,2017120823,SG,Singapore EMA
11356.82001025607,2017120900,SG,Singapore EMA
11934.8245917703,2017120901,SG,Singapore EMA
12285.84243024388,2017120902,SG,Singapore EMA
12216.76670189317,2017120903,SG,Singapore EMA
12019.89210849474,2017120904,SG,Singapore EMA
11924.31540349827,2017120905,SG,Singapore EMA
11818.32100096137,2017120906,SG,Singapore EMA
11642.0523112961,2017120907,SG,Singapore EMA
11521.1108867806,2017120908,SG,Singapore EMA
11444.65803055934,2017120909,SG,Singapore EMA
11518.11127772218,2017120910,SG,Singapore EMA
11837.73358086914,2017120911,SG,Singapore EMA
11789.57342928195,2017120912,SG,Singapore EMA
11674.89545385443,2017120913,SG,Singapore EMA
11289.36091580377,2017120914,SG,Singapore EMA
10935.03271208875,2017120915,SG,Singapore EMA
10490.135302621,2017120916,SG,Singapore EMA
10168.08931908121,2017120917,SG,Singapore EMA
9922.28928312772,2017120918,SG,Singapore EMA
9746.942293201231,2017120919,SG,Singapore EMA
9695.953421485454,2017120920,SG,Singapore EMA
9753.233803088653,2017120921,SG,Singapore EMA
9995.96626397,2017120922,SG,Singapore EMA
10100.86857251682,2017120923,SG,Singapore EMA
10551.50937867025,2017121000,SG,Singapore EMA
11059.00630758248,2017121001,SG,Singapore EMA
11421.8595339472,2017121002,SG,Singapore EMA
11545.31169896266,2017121003,SG,Singapore EMA
11504.19945759845,2017121004,SG,Singapore EMA
11577.68924680175,2017121005,SG,Singapore EMA
11601.24486025798,2017121006,SG,Singapore EMA
11590.8443070714,2017121007,SG,Singapore EMA
11533.31872871962,2017121008,SG,Singapore EMA
11471.74458103922,2017121009,SG,Singapore EMA
11494.27121387695,2017121010,SG,Singapore EMA
11710.81617311524,2017121011,SG,Singapore EMA
11786.2631182202,2017121012,SG,Singapore EMA
11764.08998377713,2017121013,SG,Singapore EMA
11389.01933528755,2017121014,SG,Singapore EMA
10955.94422397543,2017121015,SG,Singapore EMA
10487.36408887642,2017121016,SG,Singapore EMA
10173.038914308,2017121017,SG,Singapore EMA
9957.040596365288,2017121018,SG,Singapore EMA
9752.617503303223,2017121019,SG,Singapore EMA
9757.269968566907,2017121020,SG,Singapore EMA
9987.455516525053,2017121021,SG,Singapore EMA
10632.65318240478,2017121022,SG,Singapore EMA
11507.7462190777,2017121023,SG,Singapore EMA
12539.1148418796,2017121100,SG,Singapore EMA
13185.47878492921,2017121101,SG,Singapore EMA
13530.84169341201,2017121102,SG,Singapore EMA
13628.84147678196,2017121103,SG,Singapore EMA
13480.15408905898,2017121104,SG,Singapore EMA
13557.13323602457,2017121105,SG,Singapore EMA
13612.83876855007,2017121106,SG,Singapore EMA
13552.91038192545,2017121107,SG,Singapore EMA
13446.50593159208,2017121108,SG,Singapore EMA
13234.86743402968,2017121109,SG,Singapore EMA
12941.5933833252,2017121110,SG,Singapore EMA
12877.56715146431,2017121111,SG,Singapore EMA
12651.09390703423,2017121112,SG,Singapore EMA
12356.40037524927,2017121113,SG,Singapore EMA
11782.41899984239,2017121114,SG,Singapore EMA
11221.76828719644,2017121115,SG,Singapore EMA
10646.74328556369,2017121116,SG,Singapore EMA
10340.66601690836,2017121117,SG,Singapore EMA
10098.1244449452,2017121118,SG,Singapore EMA
10008.00403311822,2017121119,SG,Singapore EMA
9983.630253308385,2017121120,SG,Singapore EMA
10177.73245214736,2017121121,SG,Singapore EMA
